"","RECORDING_SESSION_LABEL","TRIAL_INDEX","CURRENT_FIX_DURATION","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREAS","CURRENT_FIX_START","TRIAL_FIXATION_TOTAL","TRIAL_LABEL","VIDEO_NAME_END","VIDEO_NAME_START","video_clip","ROIfundo","ROIfrente","anchor_time","correction_time"
"2459","ernesto",10,500,8,"[ 3]",3802,9,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3688,114
"2460","ernesto",10,2170,9,"[ 3]",4320,9,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,4206,114
"2461","ernesto",11,118,1,"[ 4]",10,7,"Trial: 11","EstrelinhasR640x680.avi",".","A1.avi",4,8,-142,152
"2462","ernesto",11,406,2,"[ 4]",152,7,"Trial: 11","A1.avi","EstrelinhasR640x680.avi","A1.avi",4,NA,0,152
"2463","ernesto",11,262,3,"[ 3]",594,7,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,442,152
"2464","ernesto",11,286,4,"[ 3]",880,7,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,728,152
"2465","ernesto",11,1086,5,"[ 3]",1186,7,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1034,152
"2466","ernesto",11,3792,6,"[ 3]",2292,7,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,2140,152
"2467","ernesto",11,406,7,"[ 3]",6108,7,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,5956,152
"2468","ernesto",12,510,1,"[ 2]",48,12,"Trial: 12","A2.avi",".","A2.avi",2,NA,0,48
"2469","ernesto",12,206,2,"[ 3]",598,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,550,48
"2470","ernesto",12,248,3,"[ 3]",828,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,780,48
"2471","ernesto",12,604,4,"[ 3]",1100,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1052,48
"2472","ernesto",12,846,5,"[ 3]",1720,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1672,48
"2473","ernesto",12,600,6,"[ 3]",2588,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2540,48
"2474","ernesto",12,1098,7,"[ 3]",3206,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3158,48
"2475","ernesto",12,256,8,"[ 3]",4324,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4276,48
"2476","ernesto",12,534,9,"[ 3]",4598,12,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4550,48
"2477","ernesto",12,378,10,"[ 6]",5194,12,"Trial: 12","A2.avi","A2.avi","A2.avi",6,8,5146,48
"2478","ernesto",12,456,11,"[ 4]",5598,12,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5550,48
"2479","ernesto",12,332,12,"[ 6]",6078,12,"Trial: 12","A2.avi","A2.avi","A2.avi",6,8,6030,48
"2480","ernesto",13,412,1,"[ 1]",90,7,"Trial: 13","A3.avi","EstrelinhasR640x680.avi","A3.avi",1,NA,0,90
"2481","ernesto",13,304,2,"[ 3]",528,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,438,90
"2482","ernesto",13,554,3,"[ 3]",850,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,760,90
"2483","ernesto",13,3780,4,"[ 3]",1426,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,1336,90
"2484","ernesto",13,234,5,"[ 3]",5228,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5138,90
"2485","ernesto",13,404,6,"[ 3]",5482,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5392,90
"2486","ernesto",13,546,7,"[ 3]",5912,7,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5822,90
"2487","ernesto",14,418,1,"[ 3]",14,10,"Trial: 14","A4.avi",".","A4.avi",3,NA,0,14
"2488","ernesto",14,260,2,"[ 3]",456,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,442,14
"2489","ernesto",14,1042,3,"[ 3]",738,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,724,14
"2490","ernesto",14,400,4,"[ 4]",1808,10,"Trial: 14","A4.avi","A4.avi","A4.avi",4,9,1794,14
"2491","ernesto",14,352,5,"[ 4]",2232,10,"Trial: 14","A4.avi","A4.avi","A4.avi",4,9,2218,14
"2492","ernesto",14,230,6,"[ 3]",2626,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,2612,14
"2493","ernesto",14,1516,7,"[ 3]",2878,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,2864,14
"2494","ernesto",14,526,8,"[ 3]",4414,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,4400,14
"2495","ernesto",14,800,9,"[ 3]",4958,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,4944,14
"2496","ernesto",14,624,10,"[ 3]",5774,10,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5760,14
"2497","ernesto",15,432,1,"[ 3]",10,4,"Trial: 15","A6.avi",".","A6.avi",3,NA,0,10
"2498","ernesto",15,262,2,"[ 3]",466,4,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,456,10
"2499","ernesto",15,5464,3,"[ 3]",748,4,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,738,10
"2500","ernesto",15,150,4,"[ 4]",6240,4,"Trial: 15","A6.avi","A6.avi","A6.avi",4,7,6230,10
"2501","ernesto",2,126,1,"[ 3]",10,9,"Trial: 2","EstrelinhasR640x680.avi",".","B2.avi",3,NA,-446,456
"2502","ernesto",2,264,2,"[ 4]",164,9,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",4,9,-292,456
"2503","ernesto",2,694,3,"[ 3]",456,9,"Trial: 2","B2.avi","EstrelinhasR640x680.avi","B2.avi",3,NA,0,456
"2504","ernesto",2,234,4,"[ 3]",1176,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,720,456
"2505","ernesto",2,1392,5,"[ 3]",1428,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,972,456
"2506","ernesto",2,2036,6,"[ 3]",2838,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,2382,456
"2507","ernesto",2,1218,7,"[ 3]",4896,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,4440,456
"2508","ernesto",2,460,8,"[ 6]",6150,9,"Trial: 2","B2.avi","B2.avi","B2.avi",6,10,5694,456
"2509","ernesto",2,196,9,"[ 6]",6638,9,"Trial: 2","B2.avi","B2.avi","B2.avi",6,10,6182,456
"2510","ernesto",3,594,1,"[ 4]",24,7,"Trial: 3","B5.avi",".","B5.avi",4,7,0,24
"2511","ernesto",3,172,2,"[ 4]",646,7,"Trial: 3","B5.avi","B5.avi","B5.avi",4,NA,622,24
"2512","ernesto",3,574,3,"[ 3]",846,7,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,822,24
"2513","ernesto",3,2024,4,"[ 3]",1440,7,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,1416,24
"2514","ernesto",3,1750,5,"[ 3]",3496,7,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,3472,24
"2515","ernesto",3,776,6,"[ 4]",5274,7,"Trial: 3","B5.avi","B5.avi","B5.avi",4,7,5250,24
"2516","ernesto",3,326,7,"[ 4]",6072,7,"Trial: 3","B5.avi","B5.avi","B5.avi",4,7,6048,24
"2517","ernesto",4,198,1,"[ 4]",16,13,"Trial: 4","EstrelinhasR640x680.avi",".","B6.avi",4,7,-548,564
"2518","ernesto",4,106,2,"[ 4]",242,13,"Trial: 4","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B6.avi",4,7,-322,564
"2519","ernesto",4,154,3,"[ 4]",372,13,"Trial: 4","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B6.avi",4,7,-192,564
"2520","ernesto",4,718,4,"[ 3]",564,13,"Trial: 4","B6.avi","EstrelinhasR640x680.avi","B6.avi",3,NA,0,564
"2521","ernesto",4,596,5,"[ 3]",1308,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,744,564
"2522","ernesto",4,352,6,"[ 3]",1920,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,1356,564
"2523","ernesto",4,304,7,"[ 4]",2298,13,"Trial: 4","B6.avi","B6.avi","B6.avi",4,7,1734,564
"2524","ernesto",4,242,8,"[ 3]",2632,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,2068,564
"2525","ernesto",4,1356,9,"[ 3]",2902,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,2338,564
"2526","ernesto",4,750,10,"[ 3]",4274,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,3710,564
"2527","ernesto",4,458,11,"[ 3]",5042,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,4478,564
"2528","ernesto",4,1100,12,"[ 3]",5524,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,4960,564
"2529","ernesto",4,286,13,"[ 3]",6646,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,6082,564
"2530","ernesto",5,102,1,"[ 3]",10,7,"Trial: 5","EstrelinhasR640x680.avi",".","B7.avi",3,NA,-492,502
"2531","ernesto",5,306,2,"[ 2]",160,7,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B7.avi",2,7,-342,502
"2532","ernesto",5,706,3,"[ 3]",502,7,"Trial: 5","B7.avi","EstrelinhasR640x680.avi","B7.avi",3,NA,0,502
"2533","ernesto",5,3892,4,"[ 3]",1232,7,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,730,502
"2534","ernesto",5,404,5,"[ 3]",5148,7,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,4646,502
"2535","ernesto",5,590,6,"[ 3]",5574,7,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,5072,502
"2536","ernesto",5,680,7,"[ 3]",6192,7,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,5690,502
"2537","ernesto",6,460,1,"[ 3]",10,3,"Trial: 6","D1.avi",".","D1.avi",3,NA,0,10
"2538","ernesto",6,1922,2,"[ 3]",496,3,"Trial: 6","D1.avi","D1.avi","D1.avi",3,7,486,10
"2539","ernesto",6,4010,3,"[ 3]",2436,3,"Trial: 6","D1.avi","D1.avi","D1.avi",3,7,2426,10
"2540","ernesto",7,756,1,"[ 3]",10,10,"Trial: 7","D2.avi",".","D2.avi",3,NA,0,10
"2541","ernesto",7,682,2,"[ 3]",786,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,776,10
"2542","ernesto",7,388,3,"[ 6]",1498,10,"Trial: 7","D2.avi","D2.avi","D2.avi",6,8,1488,10
"2543","ernesto",7,772,4,"[ 3]",1914,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,1904,10
"2544","ernesto",7,466,5,"[ 6]",2724,10,"Trial: 7","D2.avi","D2.avi","D2.avi",6,8,2714,10
"2545","ernesto",7,260,6,"[ 3]",3234,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3224,10
"2546","ernesto",7,574,7,"[ 3]",3518,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3508,10
"2547","ernesto",7,520,8,"[ 3]",4110,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,4100,10
"2548","ernesto",7,604,9,"[ 3]",4652,10,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,4642,10
"2549","ernesto",7,1102,10,"[ 6]",5290,10,"Trial: 7","D2.avi","D2.avi","D2.avi",6,8,5280,10
"2550","ernesto",8,626,1,"[ 4]",10,9,"Trial: 8","D4.avi",".","D4.avi",4,8,0,10
"2551","ernesto",8,1030,2,"[ 3]",662,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,652,10
"2552","ernesto",8,486,3,"[ 3]",1708,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,1698,10
"2553","ernesto",8,252,4,"[ 3]",2212,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,2202,10
"2554","ernesto",8,946,5,"[ 3]",2480,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,2470,10
"2555","ernesto",8,772,6,"[ 3]",3446,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,3436,10
"2556","ernesto",8,714,7,"[ 3]",4242,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,4232,10
"2557","ernesto",8,508,8,"[ 3]",4972,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,4962,10
"2558","ernesto",8,894,9,"[ 3]",5506,9,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,5496,10
"2559","ernesto",9,716,1,"[ 3]",10,8,"Trial: 9","D5.avi",".","D5.avi",3,NA,0,10
"2560","ernesto",9,250,2,"[ 3]",750,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,740,10
"2561","ernesto",9,1082,3,"[ 3]",1022,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,1012,10
"2562","ernesto",9,1554,4,"[ 3]",2120,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,2110,10
"2563","ernesto",9,732,5,"[ 3]",3700,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,3690,10
"2564","ernesto",9,476,6,"[ 3]",4450,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,4440,10
"2565","ernesto",9,880,7,"[ 3]",4944,8,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,4934,10
"2566","ernesto",9,524,8,"[ 4]",5864,8,"Trial: 9","D5.avi","D5.avi","D5.avi",4,7,5854,10
"2567","everton",1,65,1,"[ 3]",7,16,"Trial: 1",".",".","B1.avi",3,7,-491,498
"2568","everton",1,112,2,"[ 5]",126,16,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",5,NA,-372,498
"2569","everton",1,111,3,"[ 6]",283,16,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",6,NA,-215,498
"2570","everton",1,684,4,"[ 3]",498,16,"Trial: 1","B1.avi","EstrelinhasR640x680.avi","B1.avi",3,7,0,498
"2571","everton",1,220,5,"[ 3]",1202,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,704,498
"2572","everton",1,1138,6,"[ 3]",1437,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,939,498
"2573","everton",1,985,7,"[ 3]",2599,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,2101,498
"2574","everton",1,365,8,"[ 3]",3600,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,3102,498
"2575","everton",1,449,9,"[ 3]",3988,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,3490,498
"2576","everton",1,801,10,"[ 3]",4461,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,3963,498
"2577","everton",1,258,11,"[ 3]",5296,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,4798,498
"2578","everton",1,99,12,"[ 3]",5580,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,5082,498
"2579","everton",1,267,13,"[ 3]",5719,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,5221,498
"2580","everton",1,217,14,"[ 3]",6004,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,5506,498
"2581","everton",1,292,15,"[ 3]",6245,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,5747,498
"2582","everton",1,325,16,"[ 3]",6553,16,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,6055,498
"2583","everton",10,121,1,"[ 3]",7,10,"Trial: 10","EstrelinhasR640x680.avi",".","D7.avi",3,NA,-484,491
"2584","everton",10,272,2,"[ 3]",192,10,"Trial: 10","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,-299,491
"2585","everton",10,586,3,"[ 3]",491,10,"Trial: 10","D7.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,0,491
"2586","everton",10,472,4,"[ 3]",1103,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,612,491
"2587","everton",10,2188,5,"[ 3]",1588,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,1097,491
"2588","everton",10,97,6,"[ 3]",3809,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3318,491
"2589","everton",10,284,7,"[ 3]",4073,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3582,491
"2590","everton",10,1798,8,"[ 3]",4366,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3875,491
"2591","everton",10,169,9,"[ 3]",6193,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,5702,491
"2592","everton",10,438,10,"[ 3]",6380,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,5889,491
"2593","everton",11,220,1,"[ 3]",7,20,"Trial: 11","EstrelinhasR640x680.avi",".","A1.avi",3,NA,-1402,1409
"2594","everton",11,199,2,"[ 3]",268,20,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-1141,1409
"2595","everton",11,148,3,"[ 3]",493,20,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-916,1409
"2596","everton",11,198,4,"[ 3]",662,20,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-747,1409
"2597","everton",11,372,5,"[ 3]",1021,20,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-388,1409
"2598","everton",11,247,6,"[ 3]",1409,20,"Trial: 11","A1.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,0,1409
"2599","everton",11,933,7,"[ 3]",1680,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,271,1409
"2600","everton",11,184,8,"[ 4]",2638,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1229,1409
"2601","everton",11,231,9,"[ 3]",2850,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1441,1409
"2602","everton",11,783,10,"[ 3]",3118,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1709,1409
"2603","everton",11,792,11,"[ 3]",3924,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,2515,1409
"2604","everton",11,172,12,"[ 3]",4737,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,3328,1409
"2605","everton",11,419,13,"[ 3]",4920,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,3511,1409
"2606","everton",11,151,14,"[ 3]",5362,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,3953,1409
"2607","everton",11,384,15,"[ 3]",5527,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,4118,1409
"2608","everton",11,602,16,"[ 3]",5925,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,4516,1409
"2609","everton",11,248,17,"[ 3]",6552,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,5143,1409
"2610","everton",11,120,18,"[ 3]",6820,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,5411,1409
"2611","everton",11,209,19,"[ 6]",6982,20,"Trial: 11","A1.avi","A1.avi","A1.avi",6,8,5573,1409
"2612","everton",11,202,20,"[ 3]",7230,20,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,5821,1409
"2613","everton",12,38,1,"[ 3]",7,19,"Trial: 12",".",".","A2.avi",3,NA,-783,790
"2614","everton",12,100,2,"[ 4]",97,19,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",4,7,-693,790
"2615","everton",12,198,3,"[ 4]",206,19,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",4,7,-584,790
"2616","everton",12,259,4,"[ 4]",424,19,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",3,NA,-366,790
"2617","everton",12,39,5,"[ 4]",741,19,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",4,7,-49,790
"2618","everton",12,558,6,"[ 4]",790,19,"Trial: 12","A2.avi","EstrelinhasR640x680.avi","A2.avi",3,NA,0,790
"2619","everton",12,442,7,"[ 3]",1373,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,583,790
"2620","everton",12,449,8,"[ 3]",1828,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1038,790
"2621","everton",12,1315,9,"[ 3]",2291,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1501,790
"2622","everton",12,221,10,"[ 3]",3640,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2850,790
"2623","everton",12,137,11,"[ 3]",4061,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3271,790
"2624","everton",12,278,12,"[ 3]",4219,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3429,790
"2625","everton",12,401,13,"[ 3]",4521,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3731,790
"2626","everton",12,255,14,"[ 3]",4943,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4153,790
"2627","everton",12,218,15,"[ 3]",5218,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4428,790
"2628","everton",12,162,16,"[ 3]",5453,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4663,790
"2629","everton",12,469,17,"[ 3]",5629,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4839,790
"2630","everton",12,827,18,"[ 3]",6119,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,5329,790
"2631","everton",12,184,19,"[ 3]",6971,19,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,6181,790
"2632","everton",13,122,1,"[ 2]",60,16,"Trial: 13","EstrelinhasR640x680.avi",".","A3.avi",2,7,-970,1030
"2633","everton",13,232,2,"[ 2]",197,16,"Trial: 13","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A3.avi",1,7,-833,1030
"2634","everton",13,269,3,"[ 3]",465,16,"Trial: 13","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A3.avi",3,NA,-565,1030
"2635","everton",13,558,4,"[ 3]",1030,16,"Trial: 13","A3.avi","EstrelinhasR640x680.avi","A3.avi",3,NA,0,1030
"2636","everton",13,971,5,"[ 3]",1613,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,583,1030
"2637","everton",13,394,6,"[ 3]",2598,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,1568,1030
"2638","everton",13,157,7,"[ 3]",3009,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,1979,1030
"2639","everton",13,298,8,"[ 3]",3189,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,2159,1030
"2640","everton",13,293,9,"[ 3]",3493,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,2463,1030
"2641","everton",13,1519,10,"[ 3]",3805,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,2775,1030
"2642","everton",13,440,11,"[ 3]",5334,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,4304,1030
"2643","everton",13,218,12,"[ 4]",5816,16,"Trial: 13","A3.avi","A3.avi","A3.avi",4,NA,4786,1030
"2644","everton",13,183,13,"[ 3]",6070,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5040,1030
"2645","everton",13,82,14,"[ 6]",6298,16,"Trial: 13","A3.avi","A3.avi","A3.avi",5,8,5268,1030
"2646","everton",13,241,15,"[ 3]",6427,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5397,1030
"2647","everton",13,674,16,"[ 3]",6685,16,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,5655,1030
"2648","everton",14,95,1,"[ 3]",46,24,"Trial: 14","EstrelinhasR640x680.avi",".","A4.avi",3,NA,-1117,1163
"2649","everton",14,55,2,"[ 3]",157,24,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",3,NA,-1006,1163
"2650","everton",14,223,3,"[ 3]",238,24,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",3,NA,-925,1163
"2651","everton",14,84,4,"[ 3]",496,24,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",3,NA,-667,1163
"2652","everton",14,133,5,"[ 3]",759,24,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",3,NA,-404,1163
"2653","everton",14,532,6,"[ 3]",1163,24,"Trial: 14","A4.avi","EstrelinhasR640x680.avi","A4.avi",3,NA,0,1163
"2654","everton",14,336,7,"[ 3]",1722,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,559,1163
"2655","everton",14,141,8,"[ 4]",2314,24,"Trial: 14","A4.avi","A4.avi","A4.avi",4,9,1151,1163
"2656","everton",14,161,9,"[ 2]",2496,24,"Trial: 14","A4.avi","A4.avi","A4.avi",2,9,1333,1163
"2657","everton",14,30,10,"[ 4]",2731,24,"Trial: 14","A4.avi","A4.avi","A4.avi",4,9,1568,1163
"2658","everton",14,46,11,"[ 4]",2792,24,"Trial: 14","A4.avi","A4.avi","A4.avi",4,NA,1629,1163
"2659","everton",14,341,12,"[ 3]",2914,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,1751,1163
"2660","everton",14,219,13,"[ 3]",3279,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,2116,1163
"2661","everton",14,171,14,"[ 3]",3518,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,2355,1163
"2662","everton",14,155,15,"[ 3]",3935,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,2772,1163
"2663","everton",14,223,16,"[ 3]",4280,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,3117,1163
"2664","everton",14,37,17,"[ 3]",4525,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,3362,1163
"2665","everton",14,315,18,"[ 3]",4854,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,3691,1163
"2666","everton",14,327,19,"[ 3]",5188,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,4025,1163
"2667","everton",14,128,20,"[ 3]",5530,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,4367,1163
"2668","everton",14,379,21,"[ 3]",5934,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,4771,1163
"2669","everton",14,291,22,"[ 3]",6331,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5168,1163
"2670","everton",14,99,23,"[ 3]",6664,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5501,1163
"2671","everton",14,715,24,"[ 3]",6813,24,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5650,1163
"2672","everton",15,133,1,"[ 3]",9,20,"Trial: 15","EstrelinhasR640x680.avi",".","A6.avi",3,NA,-1913,1922
"2673","everton",15,75,2,"[ 3]",385,20,"Trial: 15","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A6.avi",3,NA,-1537,1922
