RECORDING_SESSION_LABEL;TRIAL_INDEX;CURRENT_FIX_DURATION;CURRENT_FIX_INDEX;CURRENT_FIX_INTEREST_AREAS;CURRENT_FIX_START;TRIAL_FIXATION_TOTAL;TRIAL_LABEL;VIDEO_NAME_END;VIDEO_NAME_START;video_clip;ROIfundo;ROIfrente
edu.2;11;172;4;[ 4];1588;7;Trial: 11;A1.avi;A1.avi;A1.avi;4;
edu.2;11;492;5;[ 3];1782;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
edu.2;11;3598;6;[ 3];2294;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
edu.2;11;484;7;[ 3];5916;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
edu.2;12;58;1;[ 3];10;9;Trial: 12;.;.;A2.avi;3;
edu.2;12;290;2;[ 3];100;9;Trial: 12;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A2.avi;3;
edu.2;12;414;3;[ 4];412;9;Trial: 12;A2.avi;EstrelinhasR640x680.avi;A2.avi;3;
edu.2;12;224;4;[ 3];856;9;Trial: 12;A2.avi;A2.avi;A2.avi;3;
edu.2;12;570;5;[ 3];1100;9;Trial: 12;A2.avi;A2.avi;A2.avi;3;
edu.2;12;626;6;[ 3];1692;9;Trial: 12;A2.avi;A2.avi;A2.avi;3;
edu.2;12;2594;7;[ 3];2348;9;Trial: 12;A2.avi;A2.avi;A2.avi;3;
edu.2;12;588;8;[ 4];4988;9;Trial: 12;A2.avi;A2.avi;A2.avi;4;8
edu.2;12;834;9;[ 3];5622;9;Trial: 12;A2.avi;A2.avi;A2.avi;3;
edu.2;13;426;1;[ 3];10;6;Trial: 13;A3.avi;.;A3.avi;3;
edu.2;13;268;2;[ 4];460;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
edu.2;13;992;3;[ 3];752;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
edu.2;13;166;4;[ 4];1784;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;7
edu.2;13;3582;5;[ 3];1990;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
edu.2;13;644;6;[ 3];5748;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
edu.2;14;734;1;[ 4];40;7;Trial: 14;A4.avi;.;A4.avi;4;9
edu.2;14;676;2;[ 4];798;7;Trial: 14;A4.avi;A4.avi;A4.avi;3;
edu.2;14;208;3;[ 4];1506;7;Trial: 14;A4.avi;A4.avi;A4.avi;4;9
edu.2;14;2802;4;[ 3];1740;7;Trial: 14;A4.avi;A4.avi;A4.avi;3;
edu.2;14;372;5;[ 3];4566;7;Trial: 14;A4.avi;A4.avi;A4.avi;3;
edu.2;14;1144;6;[ 3];4956;7;Trial: 14;A4.avi;A4.avi;A4.avi;3;
edu.2;14;328;7;[ 2];6146;7;Trial: 14;A4.avi;A4.avi;A4.avi;2;9
edu.2;15;426;1;[ 1];10;11;Trial: 15;A6.avi;.;A6.avi;1;
edu.2;15;246;2;[ 4];464;11;Trial: 15;A6.avi;A6.avi;A6.avi;3;
edu.2;15;1026;3;[ 4];734;11;Trial: 15;A6.avi;A6.avi;A6.avi;3;
edu.2;15;244;4;[ 2];1804;11;Trial: 15;A6.avi;A6.avi;A6.avi;2;7
edu.2;15;572;5;[ 2];2070;11;Trial: 15;A6.avi;A6.avi;A6.avi;2;7
edu.2;15;284;6;[ 2];2660;11;Trial: 15;A6.avi;A6.avi;A6.avi;2;7
edu.2;15;376;7;[ ];3000;11;Trial: 15;A6.avi;A6.avi;A6.avi;;
edu.2;15;210;8;[ 2];3436;11;Trial: 15;A6.avi;A6.avi;A6.avi;2;7
edu.2;15;282;9;[ 4];3696;11;Trial: 15;A6.avi;A6.avi;A6.avi;3;
edu.2;15;1990;10;[ 4];3996;11;Trial: 15;A6.avi;A6.avi;A6.avi;3;
edu.2;15;362;11;[ 4];6024;11;Trial: 15;A6.avi;A6.avi;A6.avi;4;7
emanuele;1;394;1;[ 1];44;9;Trial: 1;B1.avi;.;B1.avi;1;8
emanuele;1;450;2;[ 3];482;9;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
emanuele;1;1292;3;[ 4];952;9;Trial: 1;B1.avi;B1.avi;B1.avi;4;7
emanuele;1;446;4;[ 3];2262;9;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
emanuele;1;1672;5;[ 3];2734;9;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
emanuele;1;594;6;[ 3];4422;9;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
emanuele;1;368;7;[ 6];5066;9;Trial: 1;B1.avi;B1.avi;B1.avi;6;10
emanuele;1;504;8;[ 6];5450;9;Trial: 1;B1.avi;B1.avi;B1.avi;6;10
emanuele;1;428;9;[ 3];6002;9;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
emanuele;2;10;1;[ 3];10;11;Trial: 2;.;.;B2.avi;3;
emanuele;2;334;2;[ 1];70;11;Trial: 2;EstrelinhasR640x680.avi;.;B2.avi;1;
emanuele;2;284;3;[ 4];456;11;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;3;
emanuele;2;652;4;[ 4];764;11;Trial: 2;B2.avi;EstrelinhasR640x680.avi;B2.avi;3;
emanuele;2;1702;5;[ 3];1438;11;Trial: 2;B2.avi;B2.avi;B2.avi;3;
emanuele;2;1194;6;[ 3];3160;11;Trial: 2;B2.avi;B2.avi;B2.avi;3;
emanuele;2;766;7;[ 3];4380;11;Trial: 2;B2.avi;B2.avi;B2.avi;3;
emanuele;2;482;8;[ 3];5164;11;Trial: 2;B2.avi;B2.avi;B2.avi;3;
emanuele;2;652;9;[ 3];5666;11;Trial: 2;B2.avi;B2.avi;B2.avi;3;
emanuele;2;378;10;[ 6];6370;11;Trial: 2;B2.avi;B2.avi;B2.avi;6;
emanuele;2;274;11;[ 6];6766;11;Trial: 2;B2.avi;B2.avi;B2.avi;6;10
emanuele;3;244;1;[ 4];180;10;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;4;
emanuele;3;662;2;[ 4];446;10;Trial: 3;B5.avi;EstrelinhasR640x680.avi;B5.avi;3;
emanuele;3;874;3;[ 3];1150;10;Trial: 3;B5.avi;B5.avi;B5.avi;3;
emanuele;3;1020;4;[ 3];2040;10;Trial: 3;B5.avi;B5.avi;B5.avi;3;
emanuele;3;1056;5;[ 3];3080;10;Trial: 3;B5.avi;B5.avi;B5.avi;3;
emanuele;3;322;6;[ 3];4158;10;Trial: 3;B5.avi;B5.avi;B5.avi;3;
emanuele;3;1258;7;[ 3];4500;10;Trial: 3;B5.avi;B5.avi;B5.avi;3;
emanuele;3;118;8;[ 4];5946;10;Trial: 3;B5.avi;B5.avi;B5.avi;4;7
emanuele;3;250;9;[ 4];6090;10;Trial: 3;B5.avi;B5.avi;B5.avi;4;7
emanuele;3;496;10;[ 4];6366;10;Trial: 3;B5.avi;B5.avi;B5.avi;4;7
emanuele;4;154;1;[ 3];10;9;Trial: 4;EstrelinhasR640x680.avi;.;B6.avi;3;
emanuele;4;192;2;[ 5];212;9;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;5;
emanuele;4;638;3;[ 3];448;9;Trial: 4;B6.avi;EstrelinhasR640x680.avi;B6.avi;3;
emanuele;4;922;4;[ 3];1110;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
emanuele;4;1520;5;[ 3];2056;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
emanuele;4;956;6;[ 3];3598;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
emanuele;4;98;7;[ 2];4722;9;Trial: 4;B6.avi;B6.avi;B6.avi;2;7
emanuele;4;470;8;[ 3];4880;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
emanuele;4;1456;9;[ 3];5374;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
emanuele;5;44;1;[ 3];10;7;Trial: 5;.;.;B7.avi;3;
emanuele;5;210;2;[ 4];196;7;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B7.avi;4;8
emanuele;5;662;3;[ 3];444;7;Trial: 5;B7.avi;EstrelinhasR640x680.avi;B7.avi;3;
emanuele;5;1476;4;[ 3];1128;7;Trial: 5;B7.avi;B7.avi;B7.avi;3;
emanuele;5;2132;5;[ 3];2886;7;Trial: 5;B7.avi;B7.avi;B7.avi;3;
emanuele;5;396;6;[ 3];5040;7;Trial: 5;B7.avi;B7.avi;B7.avi;3;
emanuele;5;1360;7;[ 3];5456;7;Trial: 5;B7.avi;B7.avi;B7.avi;3;
emanuele;6;4;1;[ ];16;8;Trial: 6;.;.;D1.avi;;
emanuele;6;730;2;[ 3];72;8;Trial: 6;D1.avi;.;D1.avi;3;7
emanuele;6;638;3;[ 4];822;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;6;1250;4;[ 4];1486;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;6;1526;5;[ 4];2754;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;6;306;6;[ 4];4306;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;6;1368;7;[ 3];4628;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;6;484;8;[ 4];6014;8;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
emanuele;7;48;1;[ 3];10;8;Trial: 7;.;.;D2.avi;3;
emanuele;7;258;2;[ 5];108;8;Trial: 7;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D2.avi;5;8
emanuele;7;204;3;[ 4];408;8;Trial: 7;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D2.avi;3;
emanuele;7;626;4;[ 4];630;8;Trial: 7;D2.avi;EstrelinhasR640x680.avi;D2.avi;3;
emanuele;7;4094;5;[ 3];1278;8;Trial: 7;D2.avi;D2.avi;D2.avi;3;
emanuele;7;380;6;[ 3];5394;8;Trial: 7;D2.avi;D2.avi;D2.avi;3;
emanuele;7;450;7;[ 6];5820;8;Trial: 7;D2.avi;D2.avi;D2.avi;6;8
emanuele;7;642;8;[ 3];6324;8;Trial: 7;D2.avi;D2.avi;D2.avi;3;
emanuele;8;320;1;[ 4];1372;6;Trial: 8;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D4.avi;4;
emanuele;8;330;2;[ 4];1710;6;Trial: 8;D4.avi;EstrelinhasR640x680.avi;D4.avi;4;
emanuele;8;1544;3;[ 4];2058;6;Trial: 8;D4.avi;D4.avi;D4.avi;3;
emanuele;8;1612;4;[ 3];3626;6;Trial: 8;D4.avi;D4.avi;D4.avi;3;
emanuele;8;500;5;[ 4];5264;6;Trial: 8;D4.avi;D4.avi;D4.avi;3;
emanuele;8;654;6;[ 3];5786;6;Trial: 8;D4.avi;D4.avi;D4.avi;3;
emanuele;9;672;1;[ 4];170;10;Trial: 9;D5.avi;EstrelinhasR640x680.avi;D5.avi;4;
emanuele;9;1414;2;[ 4];866;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;1436;3;[ 3];2300;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;348;4;[ 3];3756;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;280;5;[ 2];4166;10;Trial: 9;D5.avi;D5.avi;D5.avi;2;7
emanuele;9;212;6;[ 4];4502;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;364;7;[ 3];4732;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;786;8;[ 3];5112;10;Trial: 9;D5.avi;D5.avi;D5.avi;3;
emanuele;9;436;9;[ 4];5956;10;Trial: 9;D5.avi;D5.avi;D5.avi;4;7
emanuele;9;132;10;[ 4];6408;10;Trial: 9;D5.avi;D5.avi;D5.avi;4;
emanuele;10;866;1;[ 3];10;8;Trial: 10;D7.avi;.;D7.avi;3;
emanuele;10;1600;2;[ 3];892;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;1376;3;[ 3];2518;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;490;4;[ 3];3912;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;272;5;[ 3];4428;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;524;6;[ 3];4718;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;828;7;[ 3];5262;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;10;262;8;[ 3];6116;8;Trial: 10;D7.avi;D7.avi;D7.avi;3;
emanuele;11;260;1;[ 3];10;8;Trial: 11;EstrelinhasR640x680.avi;.;A1.avi;3;
emanuele;11;226;2;[ 4];300;8;Trial: 11;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A1.avi;4;8
emanuele;11;608;3;[ 4];550;8;Trial: 11;A1.avi;EstrelinhasR640x680.avi;A1.avi;3;
emanuele;11;1566;4;[ 3];1182;8;Trial: 11;A1.avi;A1.avi;A1.avi;3;
emanuele;11;804;5;[ 3];2766;8;Trial: 11;A1.avi;A1.avi;A1.avi;3;
emanuele;11;832;6;[ 3];3590;8;Trial: 11;A1.avi;A1.avi;A1.avi;3;
emanuele;11;342;7;[ 3];5770;8;Trial: 11;A1.avi;A1.avi;A1.avi;3;
emanuele;11;786;8;[ 3];6134;8;Trial: 11;A1.avi;A1.avi;A1.avi;3;
emanuele;12;582;1;[ 4];16;8;Trial: 12;A2.avi;.;A2.avi;4;
emanuele;12;368;2;[ 3];622;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;12;1632;3;[ 3];1008;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;12;1014;4;[ 3];2664;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;12;1672;5;[ 3];3694;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;12;604;6;[ 4];5420;8;Trial: 12;A2.avi;A2.avi;A2.avi;4;8
emanuele;12;144;7;[ 4];6070;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;12;144;8;[ 3];6236;8;Trial: 12;A2.avi;A2.avi;A2.avi;3;
emanuele;13;74;1;[ 3];10;6;Trial: 13;.;.;A3.avi;3;
emanuele;13;368;2;[ 4];122;6;Trial: 13;A3.avi;EstrelinhasR640x680.avi;A3.avi;4;
emanuele;13;308;3;[ 4];532;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
emanuele;13;2880;4;[ 3];862;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
emanuele;13;1826;5;[ 3];3766;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
emanuele;13;890;6;[ 3];5612;6;Trial: 13;A3.avi;A3.avi;A3.avi;3;
emanuele;14;324;1;[ 4];22;8;Trial: 14;EstrelinhasR640x680.avi;.;A4.avi;4;9
emanuele;14;162;2;[ 1];396;8;Trial: 14;A4.avi;A4.avi;A4.avi;1;
emanuele;14;380;3;[ 4];606;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;14;1400;4;[ 4];1026;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;14;1620;5;[ 3];2444;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;14;600;6;[ 4];4086;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;14;244;7;[ 3];4704;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;14;1436;8;[ 3];4970;8;Trial: 14;A4.avi;A4.avi;A4.avi;3;
emanuele;15;96;1;[ 3];10;8;Trial: 15;EstrelinhasR640x680.avi;.;A6.avi;3;
emanuele;15;232;2;[ 4];162;8;Trial: 15;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A6.avi;4;7
emanuele;15;616;3;[ 4];438;8;Trial: 15;A6.avi;EstrelinhasR640x680.avi;A6.avi;3;
emanuele;15;1952;4;[ 4];1076;8;Trial: 15;A6.avi;A6.avi;A6.avi;3;
emanuele;15;908;5;[ 4];3046;8;Trial: 15;A6.avi;A6.avi;A6.avi;3;
emanuele;15;1650;6;[ 3];3972;8;Trial: 15;A6.avi;A6.avi;A6.avi;3;
emanuele;15;320;7;[ 4];5800;8;Trial: 15;A6.avi;A6.avi;A6.avi;4;7
emanuele;15;104;8;[ ];6350;8;Trial: 15;A6.avi;A6.avi;A6.avi;;
gabi21t;2;54;1;[ 2];1132;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;2;9
gabi21t;2;32;2;[ 4];1578;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;4;
gabi21t;2;86;3;[ 2];1742;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;2;
gabi21t;2;56;4;[ ];1954;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;14;5;[ ];2142;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;20;6;[ ];2406;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;22;7;[ ];2640;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;36;8;[ ];2798;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;22;9;[ ];2854;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;22;10;[ ];2956;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;34;11;[ ];3136;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;4;12;[ 4];3224;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;4;9
gabi21t;2;68;13;[ 2];3454;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;2;9
gabi21t;2;132;14;[ 2];3628;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;2;9
gabi21t;2;50;15;[ 2];3844;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;2;9
gabi21t;2;154;16;[ ];3974;37;Trial: 2;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
gabi21t;2;64;17;[ 2];5470;37;Trial: 2;B1.avi;B1.avi;B1.avi;2;
gabi21t;2;20;18;[ ];5662;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;438;19;[ ];5834;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;58;20;[ ];6842;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;106;21;[ ];7270;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;272;22;[ ];7468;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;66;23;[ ];7756;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;126;24;[ ];7848;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;42;25;[ ];7990;37;Trial: 2;B1.avi;B1.avi;B1.avi;;
gabi21t;2;132;26;[ 6];8144;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;128;27;[ 6];8300;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;570;28;[ 6];8550;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;
gabi21t;2;200;29;[ 6];9214;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;56;30;[ 6];9492;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;58;31;[ 6];9730;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;68;32;[ 6];9994;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;220;33;[ 6];10106;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;138;34;[ 6];10342;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;56;35;[ 6];10556;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;304;36;[ 6];10750;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;2;50;37;[ 6];11072;37;Trial: 2;B1.avi;B1.avi;B1.avi;6;10
gabi21t;3;32;1;[ ];474;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;;
gabi21t;3;2;2;[ 6];866;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;6;
gabi21t;3;34;3;[ 6];1210;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;6;8
gabi21t;3;32;4;[ 4];1300;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;4;7
gabi21t;3;40;5;[ 4];1644;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;4;7
gabi21t;3;128;6;[ 4];1778;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;4;7
gabi21t;3;276;7;[ 6];2282;24;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B2.avi;6;
gabi21t;3;480;8;[ 4];3230;24;Trial: 3;B2.avi;EstrelinhasR640x680.avi;B2.avi;4;7
gabi21t;3;138;9;[ 4];3734;24;Trial: 3;B2.avi;B2.avi;B2.avi;4;7
gabi21t;3;98;10;[ ];3932;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;26;11;[ ];4088;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;258;12;[ ];4136;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;170;13;[ ];4448;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;524;14;[ ];4644;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;36;15;[ ];5188;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;244;16;[ ];5246;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;72;17;[ 2];5904;24;Trial: 3;B2.avi;B2.avi;B2.avi;2;7
gabi21t;3;138;18;[ ];6084;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;130;19;[ ];6270;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;32;20;[ ];6456;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;136;21;[ ];6544;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;822;22;[ ];6736;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;676;23;[ ];7678;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;3;216;24;[ ];8450;24;Trial: 3;B2.avi;B2.avi;B2.avi;;
gabi21t;4;48;1;[ 4];890;32;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;4;7
gabi21t;4;40;2;[ 6];1060;32;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;6;8
gabi21t;4;310;3;[ 4];1258;32;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;4;7
gabi21t;4;14;4;[ 2];1604;32;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;2;7
gabi21t;4;204;5;[ 2];1696;32;Trial: 4;B5.avi;B5.avi;B5.avi;2;7
gabi21t;4;124;6;[ ];1970;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;316;7;[ ];2332;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;236;8;[ ];2752;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;316;9;[ 1];3118;32;Trial: 4;B5.avi;B5.avi;B5.avi;1;
gabi21t;4;40;10;[ 1];3462;32;Trial: 4;B5.avi;B5.avi;B5.avi;1;
gabi21t;4;110;11;[ 1];3518;32;Trial: 4;B5.avi;B5.avi;B5.avi;1;
gabi21t;4;142;12;[ ];3724;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;76;13;[ ];3894;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;224;14;[ ];4058;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;24;15;[ ];4490;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;36;16;[ ];4530;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;24;17;[ ];4594;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;30;18;[ ];4732;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;74;19;[ ];4806;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;136;20;[ 2];5054;32;Trial: 4;B5.avi;B5.avi;B5.avi;1;
gabi21t;4;54;21;[ ];5250;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;70;22;[ ];5364;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;280;23;[ ];5592;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;452;24;[ ];5888;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;74;25;[ ];6398;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;24;26;[ ];6512;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;112;27;[ ];6552;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;20;28;[ ];7120;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;24;29;[ ];7164;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;48;30;[ ];7272;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;42;31;[ ];7356;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;4;156;32;[ ];7484;32;Trial: 4;B5.avi;B5.avi;B5.avi;;
gabi21t;5;78;1;[ 4];602;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;38;2;[ 4];846;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;30;3;[ 4];926;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;76;4;[ 4];1016;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;26;5;[ 4];1194;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;46;6;[ 6];1312;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;6;
gabi21t;5;80;7;[ 6];1388;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;6;
gabi21t;5;54;8;[ 4];1592;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;4;
gabi21t;5;598;9;[ ];1732;31;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;;
