"","video_clip","RECORDING_SESSION_LABEL","TRIAL_INDEX","CURRENT_FIX_DURATION","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREAS","CURRENT_FIX_START","TRIAL_FIXATION_TOTAL","TRIAL_LABEL","VIDEO_NAME_END","VIDEO_NAME_START","ROIfundo","ROIfrente","anchor_time","correction_time","CRUZ_START.x","CRUZ_END.x","parte_trial","CRUZ_START.y","CRUZ_END.y","trial","Estímulo(referencia esq/dir - olhando para tela)","Roi cabeça(fundo)","ROI alvo (frente)","ROI Nalvo (frente)","acerto_fundo","acerto_frente","olhou_pro_errado"
"6130","B7","asafe.2",5,1408,7,"[ 3]",4604,8,"Trial: 5","B7.avi","B7.avi",3,NA,4594,10,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6131","B7","asafe.2",5,332,8,"[ 3]",6048,8,"Trial: 5","B7.avi","B7.avi",3,NA,6038,10,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6132","B7","ayla",5,150,1,"[ 3]",302,6,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,NA,-176,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6133","B7","ayla",5,680,2,"[ 3]",478,6,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6134","B7","ayla",5,550,3,"[ 3]",1176,6,"Trial: 5","B7.avi","B7.avi",3,NA,698,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6135","B7","ayla",5,1038,4,"[ 3]",1744,6,"Trial: 5","B7.avi","B7.avi",3,NA,1266,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6136","B7","ayla",5,2680,5,"[ 3]",2800,6,"Trial: 5","B7.avi","B7.avi",3,NA,2322,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6137","B7","ayla",5,1388,6,"[ 3]",5504,6,"Trial: 5","B7.avi","B7.avi",3,NA,5026,478,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6138","B7","ayla.2",5,38,1,"[ 3]",10,9,"Trial: 5",".",".",3,NA,-482,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6139","B7","ayla.2",5,170,2,"[ 4]",298,9,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,8,-194,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","TRUE","FALSE"
"6140","B7","ayla.2",5,634,3,"[ 4]",492,9,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,8,0,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","TRUE","FALSE"
"6141","B7","ayla.2",5,696,4,"[ 3]",1150,9,"Trial: 5","B7.avi","B7.avi",3,NA,658,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6142","B7","ayla.2",5,848,5,"[ 3]",1862,9,"Trial: 5","B7.avi","B7.avi",3,NA,1370,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6143","B7","ayla.2",5,1038,6,"[ 3]",2730,9,"Trial: 5","B7.avi","B7.avi",3,NA,2238,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6144","B7","ayla.2",5,1282,7,"[ 3]",3786,9,"Trial: 5","B7.avi","B7.avi",3,NA,3294,492,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6145","B7","ayla.2",5,518,8,"[ 3]",5086,9,"Trial: 5","B7.avi","B7.avi",3,NA,4594,492,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6146","B7","ayla.2",5,1242,9,"[ 3]",5622,9,"Trial: 5","B7.avi","B7.avi",3,NA,5130,492,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6147","B7","bernardo",5,254,1,"[ 4]",2648,19,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-350,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","TRUE"
"6148","B7","bernardo",5,34,2,"[ 3]",2948,19,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,NA,-50,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6149","B7","bernardo",5,434,3,"[ 3]",2998,19,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6150","B7","bernardo",5,198,4,"[ 3]",3460,19,"Trial: 5","B7.avi","B7.avi",3,NA,462,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6151","B7","bernardo",5,322,5,"[ 1]",3708,19,"Trial: 5","B7.avi","B7.avi",1,NA,710,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6152","B7","bernardo",5,72,6,"[ 2]",4100,19,"Trial: 5","B7.avi","B7.avi",2,7,1102,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6153","B7","bernardo",5,222,7,"[ 2]",4188,19,"Trial: 5","B7.avi","B7.avi",2,7,1190,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6154","B7","bernardo",5,64,8,"[ 2]",4468,19,"Trial: 5","B7.avi","B7.avi",2,7,1470,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6155","B7","bernardo",5,238,9,"[ 2]",4548,19,"Trial: 5","B7.avi","B7.avi",2,7,1550,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6156","B7","bernardo",5,56,10,"[ 2]",4820,19,"Trial: 5","B7.avi","B7.avi",1,7,1822,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6157","B7","bernardo",5,454,11,"[ 2]",4892,19,"Trial: 5","B7.avi","B7.avi",1,7,1894,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6158","B7","bernardo",5,900,12,"[ 3]",5422,19,"Trial: 5","B7.avi","B7.avi",3,NA,2424,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6159","B7","bernardo",5,252,13,"[ 3]",6384,19,"Trial: 5","B7.avi","B7.avi",3,NA,3386,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6160","B7","bernardo",5,152,14,"[ 2]",6760,19,"Trial: 5","B7.avi","B7.avi",2,7,3762,2998,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6161","B7","bernardo",5,384,15,"[ 2]",7106,19,"Trial: 5","B7.avi","B7.avi",2,7,4108,2998,"3872","4372","cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6162","B7","bernardo",5,28,16,"[ 3]",7662,19,"Trial: 5","B7.avi","B7.avi",3,NA,4664,2998,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6163","B7","bernardo",5,170,17,"[ 3]",7744,19,"Trial: 5","B7.avi","B7.avi",3,NA,4746,2998,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6164","B7","bernardo",5,214,18,"[ 3]",7930,19,"Trial: 5","B7.avi","B7.avi",3,NA,4932,2998,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6165","B7","bernardo",5,116,19,"[ 3]",8178,19,"Trial: 5","B7.avi","B7.avi",3,NA,5180,2998,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6166","B7","cecilia",5,742,1,"[ 3]",10,6,"Trial: 5","B7.avi",".",3,NA,0,10,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6167","B7","cecilia",5,916,2,"[ 3]",774,6,"Trial: 5","B7.avi","B7.avi",3,NA,764,10,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6168","B7","cecilia",5,1802,3,"[ 3]",1716,6,"Trial: 5","B7.avi","B7.avi",3,NA,1706,10,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6169","B7","cecilia",5,1514,4,"[ 3]",3536,6,"Trial: 5","B7.avi","B7.avi",3,NA,3526,10,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6170","B7","cecilia",5,370,5,"[ 3]",5068,6,"Trial: 5","B7.avi","B7.avi",3,NA,5058,10,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6171","B7","cecilia",5,978,6,"[ 3]",5456,6,"Trial: 5","B7.avi","B7.avi",3,NA,5446,10,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6172","B7","clari.2",5,56,1,"[ 3]",10,9,"Trial: 5",".",".",3,NA,-94,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6173","B7","clari.2",5,394,2,"[ 4]",104,9,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,8,0,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","TRUE","FALSE"
"6174","B7","clari.2",5,292,3,"[ 4]",538,9,"Trial: 5","B7.avi","B7.avi",3,NA,434,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6175","B7","clari.2",5,232,4,"[ 3]",854,9,"Trial: 5","B7.avi","B7.avi",3,NA,750,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6176","B7","clari.2",5,270,5,"[ 6]",1130,9,"Trial: 5","B7.avi","B7.avi",6,8,1026,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6177","B7","clari.2",5,790,6,"[ 6]",1424,9,"Trial: 5","B7.avi","B7.avi",6,8,1320,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6178","B7","clari.2",5,324,7,"[ 3]",2262,9,"Trial: 5","B7.avi","B7.avi",3,NA,2158,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6179","B7","clari.2",5,1386,8,"[ 3]",2610,9,"Trial: 5","B7.avi","B7.avi",3,NA,2506,104,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6180","B7","clari.2",5,150,9,"[ 3]",6312,9,"Trial: 5","B7.avi","B7.avi",3,NA,6208,104,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6181","B7","clarice",5,318,1,"[ 5]",10,11,"Trial: 5","EstrelinhasR640x680.avi",".",5,NA,-362,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6182","B7","clarice",5,258,2,"[ ]",372,11,"Trial: 5","B7.avi","B7.avi",NA,NA,0,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6183","B7","clarice",5,324,3,"[ 6]",658,11,"Trial: 5","B7.avi","B7.avi",6,8,286,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6184","B7","clarice",5,38,4,"[ 3]",1028,11,"Trial: 5","B7.avi","B7.avi",3,NA,656,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6185","B7","clarice",5,320,5,"[ 2]",1778,11,"Trial: 5","B7.avi","B7.avi",2,7,1406,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6186","B7","clarice",5,236,6,"[ 3]",2144,11,"Trial: 5","B7.avi","B7.avi",3,NA,1772,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6187","B7","clarice",5,2260,7,"[ 3]",2402,11,"Trial: 5","B7.avi","B7.avi",NA,NA,2030,372,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6188","B7","clarice",5,284,8,"[ 3]",4772,11,"Trial: 5","B7.avi","B7.avi",3,NA,4400,372,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6189","B7","clarice",5,662,9,"[ 3]",5076,11,"Trial: 5","B7.avi","B7.avi",3,NA,4704,372,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6190","B7","clarice",5,352,10,"[ 3]",5758,11,"Trial: 5","B7.avi","B7.avi",NA,NA,5386,372,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6191","B7","clarice",5,216,11,"[ 2]",6166,11,"Trial: 5","B7.avi","B7.avi",2,7,5794,372,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6192","B7","diana",5,108,1,"[ ]",374,16,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-566,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6193","B7","diana",5,116,2,"[ ]",508,16,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-432,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6194","B7","diana",5,106,3,"[ ]",650,16,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-290,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6195","B7","diana",5,804,4,"[ 4]",940,16,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",4,8,0,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6196","B7","diana",5,958,5,"[ 4]",1762,16,"Trial: 5","B7.avi","B7.avi",4,8,822,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6197","B7","diana",5,1382,6,"[ 4]",2736,16,"Trial: 5","B7.avi","B7.avi",3,8,1796,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","TRUE","FALSE"
"6198","B7","diana",5,26,7,"[ 3]",4252,16,"Trial: 5","B7.avi","B7.avi",3,NA,3312,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6199","B7","diana",5,48,8,"[ 3]",4338,16,"Trial: 5","B7.avi","B7.avi",3,NA,3398,940,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6200","B7","diana",5,110,9,"[ 3]",4888,16,"Trial: 5","B7.avi","B7.avi",3,NA,3948,940,"3872","4372","cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6201","B7","diana",5,28,10,"[ 3]",5194,16,"Trial: 5","B7.avi","B7.avi",3,NA,4254,940,"3872","4372","cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6202","B7","diana",5,44,11,"[ 3]",6246,16,"Trial: 5","B7.avi","B7.avi",3,NA,5306,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6203","B7","diana",5,66,12,"[ 3]",6414,16,"Trial: 5","B7.avi","B7.avi",3,NA,5474,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6204","B7","diana",5,58,13,"[ 3]",6506,16,"Trial: 5","B7.avi","B7.avi",3,NA,5566,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6205","B7","diana",5,40,14,"[ 3]",6736,16,"Trial: 5","B7.avi","B7.avi",3,NA,5796,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6206","B7","diana",5,22,15,"[ 3]",7238,16,"Trial: 5","B7.avi","B7.avi",NA,NA,6298,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6207","B7","diana",5,231,16,"[ 6]",7238,16,"Trial: 5","B7.avi","B7.avi",6,8,6298,940,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6208","B7","edu.2",5,84,1,"[ 3]",10,12,"Trial: 5","EstrelinhasR640x680.avi",".",3,NA,-468,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6209","B7","edu.2",5,202,2,"[ 4]",140,12,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",4,NA,-338,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6210","B7","edu.2",5,730,3,"[ 4]",478,12,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6211","B7","edu.2",5,1126,4,"[ 3]",1236,12,"Trial: 5","B7.avi","B7.avi",3,8,758,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","TRUE","FALSE"
"6212","B7","edu.2",5,170,5,"[ 3]",3510,12,"Trial: 5","B7.avi","B7.avi",3,NA,3032,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6213","B7","edu.2",5,124,6,"[ 3]",3984,12,"Trial: 5","B7.avi","B7.avi",3,NA,3506,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6214","B7","edu.2",5,334,7,"[ 3]",4134,12,"Trial: 5","B7.avi","B7.avi",3,NA,3656,478,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6215","B7","edu.2",5,46,8,"[ 3]",4508,12,"Trial: 5","B7.avi","B7.avi",3,NA,4030,478,"3872","4372","cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6216","B7","edu.2",5,336,9,"[ 2]",4600,12,"Trial: 5","B7.avi","B7.avi",2,7,4122,478,"3872","4372","cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6217","B7","edu.2",5,556,10,"[ 3]",4970,12,"Trial: 5","B7.avi","B7.avi",3,NA,4492,478,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6218","B7","edu.2",5,474,11,"[ 3]",5562,12,"Trial: 5","B7.avi","B7.avi",3,NA,5084,478,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6219","B7","edu.2",5,70,12,"[ 3]",6164,12,"Trial: 5","B7.avi","B7.avi",3,NA,5686,478,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6220","B7","emanuela",5,256,1,"[ 2]",44,7,"Trial: 5","EstrelinhasR640x680.avi",".",2,7,-514,558,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6221","B7","emanuela",5,168,2,"[ 1]",344,7,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-214,558,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","FALSE"
"6222","B7","emanuela",5,396,3,"[ 3]",558,7,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,558,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6223","B7","emanuela",5,300,4,"[ 3]",970,7,"Trial: 5","B7.avi","B7.avi",3,NA,412,558,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6224","B7","emanuela",5,4270,5,"[ 3]",1288,7,"Trial: 5","B7.avi","B7.avi",3,NA,730,558,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6225","B7","emanuela",5,1180,6,"[ 3]",5576,7,"Trial: 5","B7.avi","B7.avi",3,NA,5018,558,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6226","B7","emanuela",5,158,7,"[ 3]",6772,7,"Trial: 5","B7.avi","B7.avi",3,NA,6214,558,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6227","B7","emanuele",5,44,1,"[ 3]",10,7,"Trial: 5",".",".",3,NA,-434,444,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6228","B7","emanuele",5,210,2,"[ 4]",196,7,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",4,8,-248,444,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","TRUE","FALSE"
"6229","B7","emanuele",5,662,3,"[ 3]",444,7,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,444,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6230","B7","emanuele",5,1476,4,"[ 3]",1128,7,"Trial: 5","B7.avi","B7.avi",3,NA,684,444,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6231","B7","emanuele",5,2132,5,"[ 3]",2886,7,"Trial: 5","B7.avi","B7.avi",3,NA,2442,444,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6232","B7","emanuele",5,396,6,"[ 3]",5040,7,"Trial: 5","B7.avi","B7.avi",3,NA,4596,444,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6233","B7","emanuele",5,1360,7,"[ 3]",5456,7,"Trial: 5","B7.avi","B7.avi",3,NA,5012,444,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6234","B7","ernesto",5,102,1,"[ 3]",10,7,"Trial: 5","EstrelinhasR640x680.avi",".",3,NA,-492,502,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6235","B7","ernesto",5,306,2,"[ 2]",160,7,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",2,7,-342,502,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"FALSE","FALSE","TRUE"
"6236","B7","ernesto",5,706,3,"[ 3]",502,7,"Trial: 5","B7.avi","EstrelinhasR640x680.avi",3,NA,0,502,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6237","B7","ernesto",5,3892,4,"[ 3]",1232,7,"Trial: 5","B7.avi","B7.avi",3,NA,730,502,"3872","4372","pre_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
"6238","B7","ernesto",5,404,5,"[ 3]",5148,7,"Trial: 5","B7.avi","B7.avi",3,NA,4646,502,"3872","4372","pos_cruz","3872","4372",5,"RJA - olhar p/ direita (criança)",3,8,7,"TRUE","FALSE","FALSE"
