"","trial","time","parte","video","roi_frente_empirico","roi_fundo_empirico","roi_alvo_fundo","roi_alvo_frente","roi_nao_alvo","acerto_frente","acerto_fundo","olhou_pro_errado"
"4261",2,1016,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4262",2,1325,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4263",2,1586,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4264",2,1801,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4265",2,2133,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4266",2,2316,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4267",2,2782,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4268",2,3014,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4269",2,3138,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4270",2,3370,"pre_cruz","B2",NA,4,3,10,9,"FALSE","FALSE","FALSE"
"4271",2,3500,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4272",2,3639,"pre_cruz","B2",9,2,3,10,9,"FALSE","FALSE","TRUE"
"4273",2,3895,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4274",2,4137,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4275",2,4688,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4276",2,4878,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4277",2,5156,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4278",2,5352,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4279",2,5567,"pos_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4280",2,5776,"pos_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4281",2,5874,"pos_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4282",2,-2292,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4283",2,-2228,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4284",2,-1506,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4285",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4286",2,6538,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4287",2,8586,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4288",2,-694,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4289",2,-338,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4290",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4291",2,592,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4292",2,982,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4293",2,1294,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4294",2,2212,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4295",2,2324,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4296",2,2382,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4297",2,2742,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4298",2,3590,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4299",2,3648,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4300",2,3780,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4301",2,3868,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4302",2,3970,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4303",2,4020,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4304",2,4088,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4305",2,4404,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4306",2,4622,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4307",2,4714,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4308",2,5270,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4309",2,5384,"pos_cruz","B2",NA,4,3,10,9,"FALSE","FALSE","FALSE"
"4310",2,5778,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4311",2,6048,"pos_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4312",2,6516,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4313",2,0,"pre_cruz","B2",NA,4,3,10,9,"FALSE","FALSE","FALSE"
"4314",2,560,"pre_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4315",2,648,"pre_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4316",2,868,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4317",2,2684,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4318",2,4396,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4319",2,4938,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4320",2,6236,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4321",3,-2756,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4322",3,-2364,"pre_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4323",3,-2020,"pre_cruz","B2",8,6,3,10,9,"FALSE","FALSE","FALSE"
"4324",3,-1930,"pre_cruz","B2",7,4,3,10,9,"FALSE","FALSE","FALSE"
"4325",3,-1586,"pre_cruz","B2",7,4,3,10,9,"FALSE","FALSE","FALSE"
"4326",3,-1452,"pre_cruz","B2",7,4,3,10,9,"FALSE","FALSE","FALSE"
"4327",3,-948,"pre_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4328",3,0,"pre_cruz","B2",7,4,3,10,9,"FALSE","FALSE","FALSE"
"4329",3,504,"pre_cruz","B2",7,4,3,10,9,"FALSE","FALSE","FALSE"
"4330",3,702,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4331",3,858,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4332",3,906,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4333",3,1218,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4334",3,1414,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4335",3,1958,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4336",3,2016,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4337",3,2674,"pre_cruz","B2",7,2,3,10,9,"FALSE","FALSE","FALSE"
"4338",3,2854,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4339",3,3040,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4340",3,3226,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4341",3,3314,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4342",3,3506,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4343",3,4448,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4344",3,5220,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4345",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4346",2,746,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4347",2,2492,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4348",2,3682,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4349",2,4096,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4350",2,4558,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4351",2,5280,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4352",2,5740,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4353",2,-4368,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4354",2,-3656,"pre_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4355",2,-598,"pre_cruz","B2",NA,4,3,10,9,"FALSE","FALSE","FALSE"
"4356",2,0,"pre_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4357",2,1644,"pre_cruz","B2",NA,4,3,10,9,"FALSE","FALSE","FALSE"
"4358",2,1974,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4359",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4360",2,2158,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4361",2,-694,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4362",2,-306,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4363",2,0,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4364",2,1172,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4365",2,2346,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4366",2,3650,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4367",2,4428,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4368",2,5452,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4369",2,0,"pre_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4370",2,982,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4371",2,1240,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4372",2,1672,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4373",2,2346,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4374",2,3506,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4375",2,4064,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4376",2,4390,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4377",2,5414,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4378",2,5886,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4379",2,6270,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4380",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4381",2,910,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4382",2,1054,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4383",2,2680,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4384",2,3472,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4385",2,3770,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4386",2,4458,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4387",2,4810,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4388",2,5108,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4389",2,5148,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4390",2,5266,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4391",2,5634,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4392",2,-806,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4393",2,-546,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4394",2,-48,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4395",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4396",2,390,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4397",2,924,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4398",2,2406,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4399",2,2738,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4400",2,3622,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4401",2,4926,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4402",2,5778,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4403",2,6256,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4404",2,-710,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4405",2,-554,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4406",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4407",2,-636,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4408",2,-344,"pre_cruz","B2",NA,1,3,10,9,"FALSE","FALSE","FALSE"
"4409",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4410",2,452,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4411",2,1040,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4412",2,2980,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4413",2,3556,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4414",2,4000,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4415",2,5558,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4416",2,5950,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4417",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4418",2,714,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4419",2,1434,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4420",2,2524,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4421",2,4552,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4422",2,5600,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4423",2,-596,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4424",2,-178,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4425",2,-112,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4426",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4427",2,788,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4428",2,4458,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4429",2,6138,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4430",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4431",2,594,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4432",2,1022,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4433",2,3590,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4434",2,3796,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4435",2,3862,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4436",2,4416,"pos_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4437",2,4898,"pos_cruz","B2",10,4,3,10,9,"TRUE","FALSE","FALSE"
"4438",2,-282,"pre_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4439",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4440",2,728,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4441",2,2472,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4442",2,4962,"pos_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4443",2,5136,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4444",2,5606,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4445",2,6040,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4446",2,-1360,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4447",2,-478,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4448",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4449",2,1478,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4450",2,2276,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4451",2,2800,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4452",2,4510,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4453",2,4940,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4454",2,5214,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4455",2,6132,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4456",2,-496,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4457",2,-258,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4458",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4459",2,658,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4460",2,2196,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4461",2,2542,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4462",2,3496,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4463",2,3770,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4464",2,4886,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4465",2,6016,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4466",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4467",2,916,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4468",2,1040,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4469",2,1470,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4470",2,1770,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4471",2,1990,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4472",2,3260,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4473",2,3378,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4474",2,-3700,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4475",2,-3498,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4476",2,-3418,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4477",2,-3372,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4478",2,-3280,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4479",2,-2810,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4480",2,-2742,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4481",2,-2560,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4482",2,-2486,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4483",2,-1884,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4484",2,-1442,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4485",2,-1400,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4486",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4487",2,1028,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4488",2,2976,"pre_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4489",2,3460,"pre_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4490",2,3664,"pre_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4491",2,4080,"cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4492",2,4244,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4493",2,4386,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4494",2,4686,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4495",2,4880,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4496",2,5280,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4497",2,5450,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4498",2,6260,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4499",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4500",2,764,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4501",2,2178,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4502",2,2478,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4503",2,3214,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4504",2,5212,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4505",2,6050,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4506",2,-538,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4507",2,-270,"pre_cruz","B2",NA,1,3,10,9,"FALSE","FALSE","FALSE"
"4508",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4509",2,874,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4510",2,1512,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4511",2,1824,"pre_cruz","B2",9,4,3,10,9,"FALSE","FALSE","TRUE"
"4512",2,2336,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4513",2,2876,"pre_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4514",2,3304,"pre_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4515",2,3860,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4516",2,4152,"cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4517",2,4560,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4518",2,5692,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4519",2,6100,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4520",2,-4678,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4521",2,-4218,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4522",2,-2490,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4523",2,-2052,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4524",2,-1914,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4525",2,-1630,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4526",2,-1056,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4527",2,-566,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4528",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4529",2,976,"pre_cruz","B2",NA,6,3,10,9,"FALSE","FALSE","FALSE"
"4530",2,3872,"cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4531",2,4326,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4532",2,4634,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4533",2,4758,"pos_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4534",2,5176,"pos_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4535",2,-260,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4536",2,-188,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4537",2,0,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4538",2,806,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4539",2,2380,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4540",2,3672,"pre_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4541",2,4384,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4542",2,5256,"pos_cruz","B2",NA,3,3,10,9,"FALSE","TRUE","FALSE"
"4543",2,5774,"pos_cruz","B2",10,6,3,10,9,"TRUE","FALSE","FALSE"
"4544",2,0,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4545",2,268,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4546",2,768,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4547",2,1014,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4548",2,1566,"pre_cruz","B2",NA,5,3,10,9,"FALSE","FALSE","FALSE"
"4549",2,1720,"pre_cruz","B2",NA,NA,3,10,9,"FALSE","FALSE","FALSE"
"4550",2,1858,"pre_cruz","B2",NA,1,3,10,9,"FALSE","FALSE","FALSE"
